timestamp,region_name,service_category,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index
2024-05-01,US-East,storage,624.46,707.66,74.34,0.94,-9.0,0,55.05529225908373,0.533
2024-05-02,US-East,storage,740.89,780.58,91.23,0.9796,15.0,0,57.78830963665086,0.533
2024-05-02,India-West,storage,434.78999999999996,434.78999999999996,35.4,0.9574,-9.0,0,59.652448657188,0.533
2024-05-02,US-East,compute,1151.75,1291.82,141.93,0.9875,3.0,0,54.48657187993682,0.533
2024-05-02,India-South,storage,533.68,613.97,45.29,0.94,22.0,0,56.71406003159558,0.533
2024-05-02,US-West,storage,715.57,834.105,83.14,0.9773,4.0,0,53.91785150078989,0.533
2024-05-02,US-West,compute,1206.79,1336.75,151.14,0.9926,9.0,0,65.9873617693523,0.533
2024-05-02,India-South,compute,887.42,1085.11,70.67,0.9767,21.0,0,59.57345971563981,0.533
2024-05-02,India-West,compute,679.94,771.23,54.77,0.9986,0.0,0,46.8088467614534,0.533
2024-05-03,US-West,storage,720.95,899.18,92.01,0.9851,16.0,0,46.4296998420221,0.534
2024-05-03,US-East,storage,769.63,769.63,99.29,0.9658,8.0,0,53.39652448657186,0.534
2024-05-03,India-South,storage,585.29,675.76,45.78,0.95,-9.0,0,59.05213270142181,0.534
2024-05-03,India-South,compute,788.95,788.95,70.26,0.9733,-7.0,0,61.95892575039494,0.534
2024-05-03,US-West,compute,1010.46,1225.35,131.12,0.9689,-2.0,0,59.62085308056872,0.534
2024-05-03,India-South,storage,469.66,469.66,37.65,0.9715,4.0,0,57.81990521327015,0.534
2024-05-03,US-East,compute,1075.38,1154.21,140.16,0.9954,20.0,0,51.97472353870458,0.534
2024-05-03,India-West,compute,805.46,974.26,63.67,0.9867,2.0,0,58.02527646129542,0.534
2024-05-04,India-West,compute,520.57,520.57,44.52,0.9867,-3.0,1,52.30647709320694,0.534
2024-05-04,US-West,compute,1013.19,1172.31,122.67,0.94,3.0,1,59.46287519747235,0.534
2024-05-04,India-West,storage,383.21,452.05,30.83,0.9897,20.0,1,56.20853080568719,0.534
2024-05-04,US-East,compute,925.36,1087.63,106.67,0.9755,-1.0,1,42.843601895734594,0.534
2024-05-04,US-West,storage,676.47,676.47,90.66,0.9734,-15.0,1,58.95734597156398,0.534
2024-05-04,India-South,storage,407.81,436.14,32.86,0.9648,-1.0,1,45.65560821484992,0.534
2024-05-04,India-South,compute,751.71,751.71,63.07,0.9444,7.0,1,58.767772511848335,0.534
2024-05-04,US-East,storage,786.78,786.78,103.56,0.9841,12.0,1,64.20221169036334,0.534
2024-05-05,India-South,storage,351.42,357.66,27.81,0.976,0.0,1,51.61137440758293,0.534
2024-05-05,US-West,compute,906.19,1085.28,117.72,0.9763,10.0,1,47.677725118483416,0.534
2024-05-05,India-South,storage,642.59,683.13,79.12,0.999,5.0,1,60.44233807266983,0.534
2024-05-05,India-South,compute,799.74,881.57,63.34,0.9756,0.0,1,58.8309636650869,0.534
2024-05-05,US-East,storage,699.52,781.78,84.07,0.9971,17.0,1,73.3649289099526,0.534
2024-05-05,India-West,compute,653.5,811.45,53.958317380664276,0.9753,30.0,1,48.02527646129542,0.534
2024-05-05,US-East,compute,1157.8,1285.38,134.95,0.9793,2.0,1,52.575039494470765,0.534
2024-05-05,India-West,storage,350.445,476.27,36.66,0.9767,-7.0,1,56.60347551342811,0.534
2024-05-06,India-West,compute,770.375,858.6,72.62,0.9529,3.0,0,56.54028436018957,0.534
2024-05-06,US-East,storage,824.31,889.68,98.7,0.9433,16.0,0,58.26224328593997,0.534
2024-05-06,India-West,storage,317.68,366.22,27.36,0.9454,0.0,0,60.52132701421801,0.534
2024-05-06,US-East,compute,1256.7150000000001,1385.27,160.33,0.9793,19.0,0,52.3696682464455,0.534
2024-05-06,India-South,compute,905.13,905.13,72.12,0.9517,11.0,0,51.05845181674566,0.534
2024-05-06,India-South,storage,550.67,627.57,45.51,0.94,17.0,0,51.895734597156405,0.534
2024-05-06,US-West,storage,681.0,694.37,83.5,0.9836,2.0,0,47.85150078988941,0.534
2024-05-06,US-West,compute,1187.65,1459.72,154.79,0.94,-3.0,0,55.65560821484992,0.534
2024-05-07,US-East,compute,1355.63,1355.71,167.73177561927852,0.9607,0.0,0,62.96998420221168,0.535
2024-05-07,US-West,storage,705.67,712.27,87.33,0.999,20.0,0,53.88625592417061,0.535
2024-05-07,US-East,storage,914.49,914.49,114.25,0.999,-6.0,0,64.72353870458136,0.535
2024-05-07,India-South,storage,539.65,552.0,42.83,0.9969,7.0,0,55.07109004739336,0.535
2024-05-07,India-West,compute,887.25,898.0,73.25863365875192,0.991,4.0,0,53.79146919431278,0.535
2024-05-07,India-West,storage,518.47,532.0,45.54,0.999,-4.0,0,52.41706161137441,0.535
2024-05-07,US-West,compute,1127.76,1260.11,140.05,0.994,-11.0,0,61.59557661927331,0.535
2024-05-07,India-South,compute,751.63,893.75,60.2,0.982,13.0,0,51.01105845181675,0.535
2024-05-08,US-West,storage,869.47,869.47,112.83,0.9779,13.0,0,47.393364928909946,0.535
2024-05-08,India-West,compute,820.33,822.36,67.19,0.9696,-3.0,0,58.78357030015798,0.535
2024-05-08,India-South,compute,899.9,1078.24,72.91,0.9703,-5.0,0,64.02843601895734,0.535
2024-05-08,India-West,storage,444.18,549.19,38.83,0.999,13.0,0,49.87361769352291,0.535
2024-05-08,US-East,storage,779.77,779.77,92.89,0.958,0.0,0,59.90521327014218,0.535
2024-05-08,India-South,compute,1129.42,1226.78,142.75,0.9791,-6.0,0,48.64139020537125,0.535
2024-05-08,US-West,compute,1143.5,1425.18,139.41,0.9712,6.0,0,63.98104265402843,0.535
2024-05-08,India-South,storage,442.86,509.43,36.74,0.9534,17.0,0,51.67456556082149,0.535
2024-05-09,US-West,compute,1072.48,1311.5,135.22,0.9962,24.0,0,59.115323854660346,0.535
2024-05-09,India-West,storage,451.04,458.2,34.81,0.964,4.0,0,50.86887835703001,0.535
2024-05-09,India-South,compute,738.75,818.74,59.01,0.9851,0.0,0,57.70932069510268,0.535
2024-05-09,US-East,storage,855.99,887.25,112.39,0.9492,-9.0,0,63.85466034755134,0.535
2024-05-09,US-West,storage,765.065,871.16,99.39,0.9832,0.0,0,57.59873617693523,0.535
2024-05-09,US-East,compute,1343.16,1638.68,155.93,0.9607,7.0,0,54.80252764612953,0.535
2024-05-09,India-South,storage,457.74,494.89,39.96,0.9906,0.0,0,52.93838862559242,0.535
2024-05-09,India-West,compute,711.43,818.38,60.43,0.9829,-12.0,0,63.08056872037915,0.535
2024-05-10,India-West,storage,488.25,590.21,39.0,0.9559,-5.0,0,53.69668246445498,0.536
2024-05-10,US-West,storage,658.25,752.82,81.51454076871168,0.9874,8.0,0,38.862559241706165,0.536
2024-05-10,US-East,storage,726.9,765.23,86.4,0.9492,9.0,0,51.4691943127962,0.536
2024-05-10,US-East,compute,1190.22,1324.13,152.01,0.9756,17.0,0,48.89415481832543,0.536
2024-05-10,India-South,storage,515.22,543.77,44.16,0.9978,16.0,0,51.78515007898893,0.536
2024-05-10,India-South,compute,822.44,827.55,66.44,0.9855,16.0,0,61.46919431279622,0.536
2024-05-10,US-West,compute,1206.53,1499.26,159.16,0.999,-6.0,0,60.88467614533965,0.536
2024-05-10,India-West,compute,745.59,892.73,57.65,0.9649,17.0,0,48.13586097946286,0.536
2024-05-11,India-South,compute,749.06,862.4033333333333,57.01,0.999,15.0,1,56.240126382306485,0.536
2024-05-11,India-West,compute,690.71,814.72,59.83,0.9662,14.0,1,54.81832543443917,0.536
2024-05-11,US-East,storage,568.58,632.78,70.17116800811849,0.9853,0.0,1,53.617693522906784,0.536
2024-05-11,US-West,compute,798.07,798.07,104.67,0.9605,14.0,1,57.693522906793056,0.536
2024-05-11,US-East,compute,1077.87,1182.07,130.67,0.999,24.0,1,49.668246445497616,0.536
2024-05-11,India-West,storage,430.38,532.6,36.7,0.9608,2.0,1,52.148499210110586,0.536
2024-05-11,US-West,storage,678.54,794.12,83.47,0.9482,13.0,1,50.36334913112165,0.536
2024-05-11,India-South,storage,431.45,464.81,37.15,0.9553,-10.0,1,61.31121642969984,0.536
2024-05-12,India-West,compute,736.71,736.71,56.55,0.9951,0.0,1,62.51184834123224,0.536
2024-05-12,US-East,compute,1036.5,1070.42,128.24589705847626,0.9875,4.0,1,58.38862559241707,0.536
2024-05-12,India-West,storage,531.45,584.96,42.52,0.9608,14.0,1,43.31753554502369,0.536
2024-05-12,India-South,storage,483.7,527.3,41.27,0.9502,-1.0,1,51.737756714060026,0.536
2024-05-12,US-West,storage,804.9,909.36,94.47,0.999,12.0,1,53.44391785150078,0.536
2024-05-12,US-West,compute,1055.51,1221.39,121.2,0.9608,-12.0,1,42.18009478672985,0.536
2024-05-12,India-South,compute,782.27,897.2566666666667,67.49,0.9663,0.0,1,49.38388625592417,0.536
2024-05-12,US-East,storage,796.73,805.46,101.75,0.9848,-19.0,1,58.05687203791469,0.536
2024-05-13,US-East,compute,1285.5,1378.41,165.69,0.9883,19.0,0,63.11216429699842,0.536
2024-05-13,India-South,storage,378.67,467.65,32.05,0.999,0.0,0,52.74881516587677,0.536
2024-05-13,US-West,compute,1117.69,1272.71,143.31,0.9703,0.0,0,65.49763033175356,0.536
2024-05-13,India-West,storage,520.96,560.46,42.94660834464614,0.9709,-14.0,0,57.17219589257503,0.536
2024-05-13,US-West,storage,653.33,775.81,83.98,0.9536,3.0,0,59.3522906793049,0.536
2024-05-13,India-West,compute,709.95,743.85,59.96,0.999,2.0,0,66.12954186413901,0.536
2024-05-13,US-East,storage,779.89,843.65,100.8,0.9773,15.0,0,55.19747235387045,0.536
2024-05-13,India-South,compute,774.74,932.11,69.85,0.9731,17.0,0,59.77883096366509,0.536
2024-05-14,India-West,compute,696.84,706.1,53.97,0.9617,5.0,0,56.69826224328594,0.537
2024-05-14,India-South,compute,767.21,947.82,62.32,0.999,-2.0,0,58.309636650868896,0.537
2024-05-14,India-West,storage,431.91,746.25,37.29,0.999,14.0,0,48.54660347551342,0.537
2024-05-14,India-South,storage,496.04,518.91,38.74,0.9652,7.0,0,47.06161137440758,0.537
2024-05-14,US-West,storage,784.1,893.33,94.83,0.999,-9.0,0,70.07898894154818,0.537
2024-05-14,US-East,compute,1267.72,1385.68,160.21,0.999,16.0,0,60.584518167456565,0.537
2024-05-14,US-East,compute,1039.74,1251.27,123.37,0.9574,-2.0,0,50.03159557661927,0.537
2024-05-14,US-East,storage,662.0,684.26,77.98,0.94,13.0,0,50.30015797788309,0.537
2024-05-15,US-East,compute,1304.06,1533.61,161.35103185535604,0.999,12.0,0,59.69984202211691,0.537
2024-05-15,India-South,compute,786.69,786.69,62.46,0.9632,4.0,0,57.20379146919432,0.537
2024-05-15,US-East,storage,728.93,822.49,94.69,0.9849,6.0,0,66.8088467614534,0.537
2024-05-15,India-South,storage,411.16,411.16,35.07,0.9961,6.0,0,48.94154818325434,0.537
2024-05-15,India-West,compute,572.73,637.88,44.08,0.9654,-1.0,0,63.886255924170605,0.537
2024-05-15,US-West,compute,1059.39,1138.38,132.76,0.9655,-1.0,0,51.500789889415486,0.537
2024-05-15,US-East,storage,773.44,773.44,96.42,0.9665,3.0,0,51.59557661927331,0.537
2024-05-15,India-West,storage,856.16,932.04,74.47,0.967,8.0,0,56.145339652448655,0.537
2024-05-16,US-West,compute,1148.7,1310.76,141.80230619174225,0.9841,11.0,0,58.51500789889416,0.537
2024-05-16,India-South,compute,807.75,807.75,71.44,0.999,8.0,0,56.74565560821485,0.537
2024-05-16,US-West,storage,595.76,634.51,67.93,0.9981,13.0,0,48.40442338072669,0.537
2024-05-16,India-West,compute,742.23,829.61,59.96,0.999,9.0,0,57.393364928909946,0.537
2024-05-16,India-West,storage,455.69,485.11,36.0,0.9792,7.0,0,53.91785150078989,0.537
2024-05-16,US-East,compute,1185.66,1185.66,160.08,0.9421,0.0,0,57.12480252764614,0.537
2024-05-16,India-South,storage,502.96,601.16,41.59879892003842,0.9716,-1.0,0,57.551342812006325,0.537
2024-05-16,US-East,storage,805.63,805.63,96.26,0.9478,-2.0,0,65.63981042654027,0.537
2024-05-17,US-West,compute,921.52,921.52,119.8,0.9804,10.0,0,58.38862559241707,0.537
2024-05-17,India-South,storage,503.1,592.59,40.89,0.9585,5.0,0,63.12796208530806,0.537
2024-05-17,India-West,compute,684.7,719.57,55.86,0.9736,8.0,0,50.03159557661927,0.537
2024-05-17,US-East,compute,1210.87,1297.48,157.79,0.9747,-15.0,0,61.95892575039494,0.537
2024-05-17,US-West,storage,682.78,821.42,82.28,0.9929,0.0,0,57.20379146919432,0.537
2024-05-17,India-West,storage,440.99,440.99,37.43,0.9535,11.0,0,56.09794628751975,0.537
2024-05-17,India-South,compute,730.11,795.94,58.31,0.9475,9.0,0,54.17061611374408,0.537
2024-05-17,US-East,storage,801.41,847.36,100.71,0.94,6.0,0,56.95102685624011,0.537
2024-05-18,India-South,compute,747.3,863.44,59.18,0.9913,7.0,1,61.78515007898893,0.538
2024-05-18,India-West,storage,329.51,381.99,25.93,0.999,12.0,1,57.187993680884674,0.538
2024-05-18,US-West,compute,1013.53,1094.2,116.58,0.999,10.0,1,56.17693522906792,0.538
2024-05-18,US-East,storage,667.74,691.3,77.73,0.9695,6.0,1,58.9257503949447,0.538
2024-05-18,US-East,compute,1118.6,1302.26,144.08,0.9847,18.0,1,52.33807266982623,0.538
2024-05-18,India-South,storage,533.6,533.6,41.5,0.9639,12.0,1,58.72037914691943,0.538
2024-05-18,US-West,storage,606.76,664.1,74.95,0.9929,29.0,1,51.24802527646128,0.538
2024-05-18,India-West,compute,671.15,708.92,56.2,0.9926,-10.0,1,61.83254344391785,0.538
2024-05-19,US-East,compute,1023.85,1023.85,136.44,0.9628,16.0,1,52.49605055292259,0.538
2024-05-19,India-South,storage,351.08,370.28,28.07,0.9639,6.0,1,53.66508688783569,0.538
2024-05-19,US-West,storage,553.68,687.77,63.57,0.9821,10.0,1,54.423380726698255,0.538
2024-05-19,US-East,storage,414.0,451.89,32.76,0.9815,6.0,1,50.03159557661927,0.538
2024-05-19,US-East,storage,647.72,732.73,84.24,0.997,3.0,1,47.94628751974725,0.538
2024-05-19,India-West,compute,634.71,672.45,52.40686094059897,0.9879,-7.0,1,49.4470774091627,0.538
2024-05-19,US-West,compute,980.6,1033.11,112.1,0.999,-5.0,1,54.69194312796208,0.538
2024-05-19,India-South,compute,502.31,505.69,42.27,0.9822,0.0,1,53.80726698262243,0.538
2024-05-20,India-West,compute,887.88,1032.37,72.73,0.9712,6.0,0,58.95734597156398,0.538
2024-05-20,US-East,compute,1383.54,1576.98,175.25,0.999,17.0,0,56.03475513428119,0.538
2024-05-20,US-East,storage,855.66,1013.57,107.47,0.9772,0.0,0,49.77883096366509,0.538
2024-05-20,India-West,storage,635.64,649.77,53.13,0.978,-1.0,0,49.77883096366509,0.538
2024-05-20,US-West,compute,893.66,1089.18,105.72,0.9796,-9.0,0,47.1090047393365,0.538
2024-05-20,India-South,compute,886.56,1061.1,73.1356847131616,0.9822,8.0,0,60.0,0.538
2024-05-20,India-South,storage,519.29,637.22,42.56,0.9636,-12.0,0,59.33649289099526,0.538
2024-05-20,US-West,storage,651.98,771.69,80.94,0.9885,4.0,0,63.60189573459716,0.538
2024-05-21,India-South,storage,803.99,814.92,101.17,0.999,4.0,0,64.24960505529225,0.539
2024-05-21,US-East,compute,1117.84,1132.0,134.85,0.9698,3.0,0,38.54660347551342,0.539
2024-05-21,India-South,storage,498.92,548.64,39.32,0.94,-10.0,0,59.794628751974734,0.539
2024-05-21,US-West,compute,1196.33,1229.04,141.66,0.9836,23.0,0,50.97946287519749,0.539
2024-05-21,US-West,storage,624.69,705.33,74.49,0.9976,11.0,0,60.584518167456565,0.539
2024-05-21,India-West,compute,693.07,838.44,58.69,0.9957,4.0,0,62.306477093206944,0.539
2024-05-21,India-West,storage,525.9,583.34,40.38,0.9854,11.0,0,56.145339652448655,0.539
2024-05-21,India-South,compute,780.34,863.87,60.45,0.9595,-3.0,0,63.01737756714059,0.539
2024-05-22,US-East,compute,1381.73,1381.73,175.31,0.9626,16.0,0,62.57503949447077,0.539
2024-05-22,India-South,compute,838.55,1010.55,69.17515838321339,0.9934,1.0,0,59.684044233807256,0.539
2024-05-22,US-West,storage,674.6,708.09,86.94,0.999,2.0,0,59.478672985782,0.539
2024-05-22,US-East,storage,776.81,804.79,92.57,0.9691,3.0,0,66.22432859399683,0.539
2024-05-22,India-West,storage,635.09,689.15,49.88,0.999,5.0,0,58.90995260663507,0.539
2024-05-22,India-South,storage,489.16,513.74,38.42,0.999,25.0,0,42.41706161137441,0.539
2024-05-22,US-West,compute,1060.95,1232.01,130.96992840091315,0.9493,-10.0,0,62.93838862559242,0.539
2024-05-22,India-West,compute,673.61,733.09,59.1,0.9892,13.0,0,59.60505529225908,0.539
2024-05-23,India-West,storage,390.15,405.19,31.8,0.999,-1.0,0,49.13112164296999,0.539
2024-05-23,US-West,storage,696.04,710.85,83.64,0.9459,10.0,0,48.34123222748816,0.539
2024-05-23,US-East,storage,596.01,596.01,76.52,0.9691,10.0,0,61.3744075829384,0.539
2024-05-23,India-South,compute,915.21,967.07,78.03,0.949,18.0,0,47.85150078988941,0.539
2024-05-23,India-West,compute,828.17,975.84,67.09,0.9837,0.0,0,73.3649289099526,0.539
2024-05-23,US-West,compute,1230.38,1417.59,141.22,0.9734,8.0,0,63.69668246445498,0.539
2024-05-23,India-South,storage,569.67,680.11,46.86,0.9911,8.0,0,61.800947867298575,0.539
2024-05-23,US-East,compute,1115.85,1115.85,141.26,0.9754,-4.0,0,45.418641390205366,0.539
2024-05-24,India-South,storage,460.01,476.75,37.2,0.9948,31.0,0,59.62085308056872,0.539
2024-05-24,US-West,storage,687.88,787.13,90.38,0.9865,5.0,0,55.955766192733016,0.539
2024-05-24,US-West,compute,1145.75,1201.32,139.37,0.94,12.0,0,53.52290679304898,0.539
2024-05-24,US-East,compute,1211.9,1340.84,159.45,0.9935,10.0,0,63.09636650868877,0.539
2024-05-24,US-East,storage,764.12,805.71,92.22,0.9833,5.0,0,62.63823064770933,0.539
2024-05-24,India-West,storage,503.13,525.99,40.16,0.9669,0.0,0,59.71563981042653,0.539
2024-05-24,India-West,compute,755.36,755.36,62.36871402702153,0.999,22.0,0,56.39810426540284,0.539
2024-05-24,India-South,compute,792.5450000000001,1003.53,76.33,0.9821,1.0,0,55.54502369668248,0.539
2024-05-25,India-West,compute,559.88,565.13,44.01,0.9738,4.0,1,48.13586097946286,0.54
2024-05-25,US-East,storage,812.47,820.4300000000001,104.1,0.9804,7.0,1,55.339652448657176,0.54
2024-05-25,US-East,compute,1178.31,1226.47,135.72,0.9651,-2.0,1,60.67930489731438,0.54
2024-05-25,US-West,storage,790.95,838.96,98.6,0.9565,-1.0,1,61.45339652448658,0.54
2024-05-25,India-South,compute,669.88,789.91,51.47,0.94,3.0,1,50.88467614533965,0.54
2024-05-25,India-West,storage,515.47,638.59,40.42,0.999,-5.0,1,56.60347551342811,0.54
2024-05-25,India-South,storage,497.25,552.94,42.71,0.999,0.0,1,60.93206951026857,0.54
2024-05-25,US-West,compute,844.68,888.13,98.16,0.993,1.0,1,46.27172195892575,0.54
2024-05-26,India-West,storage,336.03,355.58,27.70145270664051,0.9777,11.0,1,53.5387045813586,0.54
2024-05-26,US-East,storage,812.42,835.15,97.66,0.9753,9.0,1,59.58925750394944,0.54
2024-05-26,US-East,compute,1005.22,1005.22,126.84,0.9879,19.0,1,55.15007898894156,0.54
2024-05-26,India-South,storage,635.02,710.5,54.84,0.999,24.0,1,55.22906793048973,0.54
2024-05-26,India-South,compute,742.9,919.1,59.55,0.9737,10.0,1,48.78357030015798,0.54
2024-05-26,US-West,storage,710.11,809.23,86.57,0.966,8.0,1,59.826224328594,0.54
2024-05-26,India-West,compute,704.01,704.01,57.52,0.9667,-9.0,1,57.77251184834124,0.54
2024-05-26,US-West,compute,1103.63,1337.35,136.68,0.9961,4.0,1,55.43443917851501,0.54
2024-05-27,India-West,compute,675.1,699.08,52.32,0.9978,11.0,0,47.96208530805686,0.54
2024-05-27,India-West,storage,577.53,617.47,47.75,0.9823,1.0,0,50.63191153238545,0.54
2024-05-27,India-South,storage,424.73,467.87,33.5,0.963,2.0,0,52.00631911532385,0.54
2024-05-27,US-West,compute,1256.77,1256.77,152.79,0.999,19.0,0,60.88467614533965,0.54
2024-05-27,US-West,storage,794.87,862.58,101.47,0.999,11.0,0,64.01263823064772,0.54
2024-05-27,India-South,compute,831.22,900.93,69.71,0.946,0.0,0,60.26856240126382,0.54
2024-05-27,US-East,storage,846.56,931.36,106.86,0.9762,1.0,0,56.68246445497631,0.54
2024-05-27,US-East,compute,1284.03,1284.03,147.42,0.9633,25.0,0,58.53080568720378,0.54
2024-05-28,US-West,storage,1890.36,2219.38,232.84,0.999,10.0,0,59.38388625592417,0.54
2024-05-28,India-West,compute,819.27,851.67,70.55,0.9725,16.0,0,56.85624012638232,0.54
2024-05-28,India-West,storage,552.76,636.07,46.29,0.9803,8.0,0,55.3870458135861,0.54
2024-05-28,India-South,storage,580.21,698.35,47.53,0.9715,16.0,0,52.87519747235386,0.54
2024-05-28,US-East,storage,840.09,1040.19,98.75,0.948,0.0,0,59.273301737756725,0.54
2024-05-28,US-West,compute,1092.78,1163.71,127.64,0.999,-8.0,0,50.77409162717219,0.54
2024-05-28,US-East,compute,1120.79,1120.79,136.13,0.9515,2.0,0,70.26856240126382,0.54
2024-05-28,India-South,compute,822.63,987.9,65.05,0.9481,13.0,0,58.29383886255924,0.54
2024-05-29,India-South,compute,892.58,892.58,70.63,0.9696,-1.0,0,64.13902053712481,0.541
2024-05-29,US-East,compute,1213.72,1510.3,142.52,0.9885,5.0,0,51.911532385466025,0.541
2024-05-29,US-West,compute,993.8,1211.2,126.61,0.994,9.0,0,49.85781990521326,0.541
2024-05-29,US-West,storage,781.35,898.55,100.58,0.999,1.0,0,68.57819905213272,0.541
2024-05-29,India-West,storage,425.38,434.93,37.0,0.9891,1.0,0,68.67298578199052,0.541
2024-05-29,India-West,compute,928.83,950.59,71.79,0.9645,11.0,0,51.7219589257504,0.541
2024-05-29,US-East,storage,697.44,714.32,87.55,0.9609,9.0,0,55.9083728278041,0.541
2024-05-29,India-South,storage,622.81,778.29,50.2,0.9933,-8.0,0,52.96998420221168,0.541
2024-05-30,India-South,storage,523.96,523.96,43.58,0.9852,12.0,0,58.43601895734598,0.541
2024-05-30,US-West,compute,958.19,1098.03,116.77,0.971,6.0,0,47.99368088467615,0.541
2024-05-30,India-West,compute,686.65,723.82,55.7,0.999,3.0,0,41.75355450236967,0.541
2024-05-30,India-South,compute,772.52,855.88,61.09,0.9735,-14.0,0,57.58293838862559,0.541
2024-05-30,India-South,compute,1290.24,1290.24,163.09,0.955,11.0,0,56.39810426540284,0.541
2024-05-30,US-West,storage,872.08,933.91,110.76,0.982,5.0,0,65.68720379146919,0.541
2024-05-30,India-West,storage,443.32,443.32,39.73,0.9882,0.0,0,61.70616113744076,0.541
2024-05-30,US-East,storage,757.57,936.61,99.45,0.999,2.0,0,59.41548183254344,0.541
2024-05-31,India-West,storage,508.61,555.4,39.27,0.9768,0.0,0,54.54976303317535,0.541
2024-05-31,India-South,storage,559.1,559.1,40.78,0.9829,14.0,0,57.86729857819906,0.541
2024-05-31,US-East,storage,817.7,918.39,98.47,0.9663,12.0,0,58.00947867298577,0.541
2024-05-31,US-West,storage,688.22,691.38,82.47,0.999,8.0,0,57.03001579778832,0.541
2024-05-31,US-East,compute,1074.61,1341.09,123.37,0.967,18.0,0,51.65876777251184,0.541
2024-05-31,US-East,compute,1293.5,1306.9,159.64,0.9872,-16.0,0,70.14218009478674,0.541
2024-05-31,India-West,compute,713.0450000000001,852.24,67.05,0.9525,14.0,0,64.72353870458136,0.541
2024-05-31,India-South,compute,741.97,777.56,58.63,0.999,-3.0,0,53.39652448657186,0.541
2024-06-01,India-South,compute,690.25,765.48,58.15,0.9934,-6.0,1,44.61295418641391,0.542
2024-06-01,India-South,storage,652.49,652.49,57.05,0.9938,-4.0,1,55.13428120063192,0.542
2024-06-01,India-West,compute,739.44,799.07,58.6,0.999,17.0,1,59.49447077409164,0.542
2024-06-01,US-West,compute,1095.75,1282.01,136.09,0.9661,0.0,1,56.20853080568719,0.542
2024-06-01,US-East,compute,1022.86,1253.49,118.48,0.967,5.0,1,65.15007898894156,0.542
2024-06-01,US-East,storage,800.59,865.43,99.63,0.999,6.0,1,53.870458135860986,0.542
2024-06-01,India-West,storage,482.82,504.53,40.96,0.9901,-9.0,1,57.58293838862559,0.542
2024-06-01,US-West,storage,630.69,755.61,72.76,0.999,0.0,1,50.61611374407583,0.542
2024-06-02,US-West,compute,1001.34,1244.64,123.61131825719437,0.9611,1.0,1,61.42180094786731,0.542
2024-06-02,India-West,compute,537.9,643.95,44.1,0.9814,-16.0,1,54.70774091627173,0.542
2024-06-02,India-South,storage,706.95,715.52,81.5,0.94,6.0,1,48.53080568720378,0.542
2024-06-02,US-East,compute,1167.78,1256.34,149.53,0.9728,-29.0,1,61.3744075829384,0.542
2024-06-02,India-South,compute,673.15,794.97,57.76,0.9746,16.0,1,51.13744075829384,0.542
2024-06-02,India-South,storage,622.65,738.99,50.53,0.9608,-2.0,1,41.32701421800948,0.542
2024-06-02,India-West,storage,390.53,436.14,30.32,0.999,-9.0,1,56.66666666666667,0.542
2024-06-02,US-West,storage,688.73,771.08,78.59,0.968,9.0,1,60.30015797788309,0.542
2024-06-03,US-East,storage,612.71,760.94,72.34,0.9583,-5.0,0,60.80568720379148,0.542
2024-06-03,India-South,storage,861.07,977.7,103.46,0.9784,1.0,0,60.53712480252766,0.542
2024-06-03,India-South,compute,862.83,998.47,71.99,0.9869,8.0,0,60.93206951026857,0.542
2024-06-03,India-West,compute,860.6,1038.63,67.5,0.9603,0.0,0,53.5387045813586,0.542
2024-06-03,US-West,compute,1135.59,1292.62,147.87,0.9619,18.0,0,48.6255924170616,0.542
2024-06-03,US-East,compute,1288.11,1351.835,162.02,0.9444,8.0,0,53.42812006319116,0.542
2024-06-03,India-West,storage,553.14,612.22,45.86,0.9492,-5.0,0,61.56398104265402,0.542
2024-06-03,India-South,storage,561.36,645.16,42.72,0.9904,-8.0,0,60.67930489731438,0.542
2024-06-03,US-West,storage,861.07,977.7,103.46,0.9784,1.0,0,60.53712480252766,0.542
2024-06-04,US-West,compute,1119.54,1153.87,132.54,0.993,-12.0,0,51.92733017377567,0.542
2024-06-04,India-West,storage,399.12,470.36,32.86,0.999,6.0,0,57.70932069510268,0.542
2024-06-04,US-West,storage,770.19,912.39,90.23,0.9931,0.0,0,67.96208530805688,0.542
2024-06-04,India-West,compute,701.05,806.05,54.94,0.9897,-9.0,0,56.82464454976302,0.542
2024-06-04,US-East,storage,697.23,831.1,91.84,0.968,19.0,0,53.5387045813586,0.542
2024-06-04,US-East,compute,1344.11,1447.33,160.56,0.999,-4.0,0,64.13902053712481,0.542
2024-06-04,India-South,compute,742.45,913.69,56.9,0.9871,-4.0,0,50.56872037914692,0.542
2024-06-04,India-South,storage,616.5,625.88,47.65,0.999,9.0,0,60.72669826224328,0.542
2024-06-05,US-West,storage,762.04,893.43,91.38,0.9931,4.0,0,56.91943127962085,0.543
2024-06-05,India-West,compute,870.01,870.01,69.85,0.9815,11.0,0,55.60821484992101,0.543
2024-06-05,US-East,storage,822.75,968.95,95.31,0.999,36.0,0,46.41390205371249,0.543
2024-06-05,India-South,storage,606.16,635.17,47.63,0.9654,3.0,0,64.8657187993681,0.543
2024-06-05,US-West,compute,1184.77,1428.2,136.25,0.9849,-6.0,0,69.55766192733017,0.543
