timestamp,actual_usage,allocated_capacity,operational_cost,availability_ratio,net_customer_change,is_weekend,business_confidence_index,cloud_adoption_index,day,weekday,lag_1_usage,lag_7_usage,rolling_mean_3,usage_spike,customer_growth_flag,region_name_India-West,region_name_US-East,region_name_US-West,service_category_storage
2025-09-21,559.48,673.26,48.47,0.9736,6.0,1,72.44865718799367,0.672,21,6,580.13,592.99,575.9200000000002,0,1,0,0,0,1
2025-09-22,452.13,452.13,39.62,0.9656,0.0,0,53.12796208530807,0.672,22,0,559.48,538.79,530.5800000000003,0,0,0,0,0,1
2025-09-23,670.23,723.98,53.94,0.94,1.0,0,57.77251184834124,0.673,23,1,452.13,486.07,560.6133333333336,0,1,0,0,0,1
2025-09-24,444.7,473.41,37.28,0.999,-9.0,0,54.89731437598735,0.673,24,2,670.23,575.26,522.3533333333336,0,0,0,0,0,1
2025-09-25,668.71,681.4,55.29,0.9513,13.0,0,63.94944707740916,0.673,25,3,444.7,537.51,594.546666666667,0,1,0,0,0,1
2025-09-26,473.34,473.34,42.76,0.9492,13.0,0,54.31279620853081,0.673,26,4,668.71,588.15,528.9166666666669,0,1,0,0,0,1
2025-09-27,512.69,536.18,42.40354743580901,0.9804,10.0,1,55.11848341232226,0.674,27,5,473.34,580.13,551.5800000000003,0,1,0,0,0,1
2025-09-28,559.05,618.33,46.82,0.9688,-2.0,1,68.60979462875198,0.674,28,6,512.69,559.48,515.0266666666669,0,0,0,0,0,1
2025-09-29,609.6,660.94,50.51,0.9774,-5.0,0,52.35387045813585,0.674,29,0,559.05,452.13,560.4466666666668,0,0,0,0,0,1
2025-09-30,595.36,646.84,51.43,0.9482,8.0,0,60.0,0.675,30,1,609.6,670.23,588.0033333333336,0,1,0,0,0,1
2025-09-30,466.59,577.91,35.57,0.9799,-11.0,0,58.29383886255924,0.675,30,1,595.36,444.7,557.1833333333335,0,0,0,0,0,1
2025-10-01,510.41,600.08,39.97,0.9799,2.0,0,59.13112164296999,0.675,1,2,466.59,668.71,524.1200000000002,0,1,0,0,0,1
2025-10-03,539.275,597.45,41.37,0.989,5.0,0,58.68878357030016,0.675,3,4,510.41,473.34,505.4250000000002,0,1,0,0,0,1
2025-10-04,568.14,573.37,48.26,0.9925,7.0,1,54.88151658767774,0.676,4,5,539.275,512.69,539.2750000000002,0,1,0,0,0,1
2025-10-05,618.29,737.91,53.26,0.9753,-10.0,1,56.84044233807266,0.676,5,6,568.14,559.05,575.2350000000002,0,0,0,0,0,1
2025-10-06,577.51,635.71,47.63,0.9734,22.0,0,60.56872037914692,0.676,6,0,618.29,609.6,587.9800000000002,0,1,0,0,0,1
2025-10-07,550.4,565.3,47.96,0.9709,1.0,0,60.82148499210111,0.676,7,1,577.51,595.36,582.066666666667,0,1,0,0,0,1
2025-10-08,504.28,504.28,41.85,0.9677,-16.0,0,47.94628751974725,0.677,8,2,550.4,466.59,544.0633333333335,0,0,0,0,0,1
2025-10-09,547.23,550.81,46.21,0.9914,-5.0,0,47.88309636650868,0.677,9,3,504.28,510.41,533.9700000000003,0,0,0,0,0,1
2025-10-10,499.98,593.62,41.35232917933993,0.9833,1.0,0,58.95734597156398,0.677,10,4,547.23,539.275,517.1633333333335,0,1,0,0,0,1
2025-10-11,685.37,806.33,87.48,0.94,3.0,1,54.84992101105844,0.678,11,5,499.98,568.14,577.526666666667,0,1,0,0,0,1
2025-10-11,568.82,568.82,49.26,0.999,12.0,1,49.79462875197473,0.678,11,5,685.37,618.29,584.7233333333337,0,1,0,0,0,1
2025-10-12,581.01,584.62,47.8,0.959,0.0,1,58.18325434439178,0.678,12,6,568.82,577.51,611.7333333333336,0,0,0,0,0,1
2025-10-13,521.11,627.32,41.62,0.9783,0.0,0,57.47235387045814,0.678,13,0,581.01,550.4,556.9800000000002,0,0,0,0,0,1
2025-10-14,516.69,593.66,42.05,0.9732,3.0,0,53.69668246445498,0.678,14,1,521.11,504.28,539.6033333333336,0,1,0,0,0,1
2025-10-15,470.1,470.1,37.92,0.9718,-14.0,0,54.47077409162717,0.679,15,2,516.69,547.23,502.6333333333335,0,0,0,0,0,1
2025-10-16,521.8,548.72,39.73,0.9718,-8.0,0,57.85150078988941,0.679,16,3,470.1,499.98,502.8633333333335,0,0,0,0,0,1
2025-10-17,523.37,523.37,42.37,0.9919,4.0,0,52.63823064770932,0.679,17,4,521.8,685.37,505.0900000000002,0,1,0,0,0,1
2025-10-18,528.33,551.27,45.71,0.999,0.0,1,54.739336492891,0.679,18,5,523.37,568.82,524.5000000000001,0,0,0,0,0,1
2025-10-19,525.64,536.62,44.57,0.999,3.0,1,55.79778830963666,0.68,19,6,528.33,581.01,525.7800000000003,0,1,0,0,0,1
2025-10-20,605.0,605.0,50.0383198397949,0.9543,1.0,0,52.22748815165876,0.68,20,0,525.64,521.11,552.9900000000002,0,1,0,0,0,1
2025-10-21,521.13,550.2,44.18,0.9537,-5.0,0,59.22590837282782,0.68,21,1,605.0,516.69,550.5900000000003,0,0,0,0,0,1
2025-10-22,591.74,641.67,48.5,0.9952,16.0,0,56.8088467614534,0.681,22,2,521.13,470.1,572.6233333333336,0,1,0,0,0,1
2025-10-23,687.19,687.19,57.08,0.9863,-2.0,0,65.40284360189574,0.681,23,3,591.74,521.8,600.0200000000003,0,0,0,0,0,1
2025-10-24,650.63,748.37,50.89,0.9863,1.0,0,55.9399684044234,0.681,24,4,687.19,523.37,643.1866666666668,0,1,0,0,0,1
2025-10-25,396.84,438.06,30.85,0.999,7.0,1,55.19747235387045,0.681,25,5,650.63,528.33,578.2200000000001,0,1,0,0,0,1
2025-10-26,472.71,472.71,40.7,0.94,-1.0,1,55.13428120063192,0.682,26,6,396.84,525.64,506.7266666666669,0,0,0,0,0,1
2025-10-27,653.28,705.74,53.47,0.9687,2.0,0,61.51658767772511,0.682,27,0,472.71,605.0,507.6100000000002,0,1,0,0,0,1
2025-10-29,585.29,660.43,48.54,0.999,2.0,0,64.02843601895734,0.682,29,2,653.28,521.13,570.4266666666668,0,1,0,0,0,1
2025-10-30,565.48,565.48,47.5,0.999,6.0,0,51.27962085308057,0.683,30,3,585.29,591.74,601.3500000000003,0,1,0,0,0,1
2025-10-31,640.16,794.39,55.42,0.9937,0.0,0,47.06161137440758,0.683,31,4,565.48,687.19,596.9766666666669,0,0,0,0,0,1
2025-11-01,528.28,528.28,44.9,0.961,15.0,1,61.10584518167457,0.683,1,5,640.16,650.63,577.9733333333335,0,1,0,0,0,1
2025-11-01,533.18,533.18,71.51,0.9748,0.0,1,53.03317535545024,0.683,1,5,528.28,396.84,567.2066666666668,0,0,0,0,0,1
2025-11-02,648.93,731.18,52.17,0.9872,2.0,1,61.800947867298575,0.684,2,6,533.18,472.71,570.1300000000001,0,1,0,0,0,1
2025-11-03,489.63,607.83,38.55,0.9923,2.0,0,55.9399684044234,0.684,3,0,648.93,653.28,557.2466666666669,0,1,0,0,0,1
2025-11-05,594.26,594.26,47.26,0.999,3.0,0,48.43601895734598,0.684,5,2,489.63,585.29,577.6066666666669,0,1,0,0,0,1
2025-11-06,615.38,734.15,49.83,0.9909,-1.0,0,62.98578199052133,0.685,6,3,594.26,565.48,566.4233333333336,0,0,0,0,0,1
2025-11-07,566.61,682.69,49.8,0.9909,1.0,0,51.51658767772511,0.685,7,4,615.38,640.16,592.0833333333336,0,1,0,0,0,1
2025-11-08,722.74,831.76,84.23,0.9961,18.0,1,55.15007898894156,0.685,8,5,566.61,528.28,634.9100000000002,0,1,0,0,0,1
2025-11-08,565.89,565.89,47.82,0.9773,0.0,1,55.22906793048973,0.685,8,5,722.74,533.18,618.4133333333335,0,0,0,0,0,1
2025-11-09,439.76,514.3,36.67,0.9647,-3.0,1,44.644549763033176,0.685,9,6,565.89,648.93,576.1300000000002,0,0,0,0,0,1
2025-11-10,469.48,627.39,54.73,0.9647,13.0,0,52.51184834123223,0.686,10,0,439.76,489.63,491.7100000000002,0,1,0,0,0,1
2025-11-11,479.09,479.09,41.34,0.9936,1.0,0,55.10268562401264,0.686,11,1,469.48,594.26,462.77666666666687,0,1,0,0,0,1
2025-11-12,535.05,535.05,42.53,0.999,20.0,0,63.03317535545024,0.686,12,2,479.09,615.38,494.5400000000002,0,1,0,0,0,1
2025-11-13,440.85,476.95,38.18,0.94,0.0,0,60.173775671406,0.687,13,3,535.05,566.61,484.9966666666669,0,0,0,0,0,1
2025-11-14,689.69,745.29,54.84,0.9667,5.0,0,54.99210110584518,0.687,14,4,440.85,722.74,555.1966666666668,0,1,0,0,0,1
2025-11-15,573.49,661.68,46.9,0.9832,0.0,1,49.60505529225908,0.687,15,5,689.69,565.89,568.0100000000002,0,0,0,0,0,1
2025-11-16,520.14,535.61,40.8,0.9956,-9.0,1,56.00315955766192,0.687,16,6,573.49,439.76,594.4400000000003,0,0,0,0,0,1
2025-11-17,670.88,760.68,53.28,0.9961,-3.0,0,56.52448657187993,0.688,17,0,520.14,469.48,588.1700000000002,0,0,0,0,0,1
2025-11-18,475.17,646.5,41.25,0.999,8.0,0,64.07582938388626,0.688,18,1,670.88,479.09,555.3966666666669,0,1,0,0,0,1
2025-11-19,532.32,532.32,44.9,0.9585,7.0,0,56.66666666666667,0.688,19,2,475.17,535.05,559.4566666666669,0,1,0,0,0,1
2025-11-20,453.55,453.55,35.19,0.9608,20.0,0,43.99684044233808,0.689,20,3,532.32,440.85,487.0133333333336,0,1,0,0,0,1
2025-11-21,702.13,812.3,60.73,0.9726,8.0,0,53.112164296998415,0.689,21,4,453.55,689.69,562.6666666666669,0,1,0,0,0,1
2025-11-22,738.55,834.26,91.17,0.9597,0.0,1,63.23854660347551,0.689,22,5,702.13,573.49,631.4100000000002,0,0,0,0,0,1
2025-11-22,497.07,576.01,37.95,0.9884,2.0,1,56.52448657187993,0.689,22,5,738.55,520.14,645.9166666666669,0,1,0,0,0,1
2025-11-23,365.22,386.15,29.78,0.9753,19.0,1,52.02211690363349,0.689,23,6,497.07,670.88,533.6133333333336,0,1,0,0,0,1
2025-11-24,684.94,732.05,60.21,0.9517,16.0,0,67.50394944707742,0.69,24,0,365.22,475.17,515.7433333333336,0,1,0,0,0,1
2025-11-25,473.56,496.02,39.16718469972442,0.962,5.0,0,57.53554502369668,0.69,25,1,684.94,532.32,507.9066666666669,0,1,0,0,0,1
2025-11-26,601.94,699.12,48.91,0.9955,0.0,0,60.97946287519748,0.69,26,2,473.56,453.55,586.8133333333336,0,0,0,0,0,1
2025-11-27,599.4,644.43,49.69,0.999,-3.0,0,59.273301737756725,0.69,27,3,601.94,702.13,558.3000000000002,0,0,0,0,0,1
2025-11-28,457.51,509.48,37.4,0.9837,-14.0,0,52.16429699842023,0.691,28,4,599.4,738.55,552.9500000000003,0,0,0,0,0,1
2025-11-29,717.33,752.68,88.78,0.9837,6.0,1,55.59241706161136,0.691,29,5,457.51,497.07,591.4133333333335,0,1,0,0,0,1
2025-11-29,370.1,370.1,29.12,0.9727,0.0,1,59.25750394944708,0.691,29,5,717.33,365.22,514.9800000000001,0,0,0,0,0,1
2025-11-30,452.83,479.14,36.02,0.981,17.0,1,51.1690363349131,0.691,30,6,370.1,684.94,513.4200000000003,0,1,0,0,0,1
2025-11-30,702.61,702.61,91.06,0.9686,0.0,1,63.64928909952607,0.691,30,6,452.83,473.56,508.51333333333355,0,0,0,0,0,1
2025-12-01,704.75,704.75,55.67,0.9639,-9.0,0,51.05845181674566,0.692,1,0,702.61,601.94,620.0633333333335,0,0,0,0,0,1
2025-12-02,609.17,729.84,49.29,0.9698,-1.0,0,60.23696682464456,0.692,2,1,704.75,599.4,672.1766666666668,0,0,0,0,0,1
2025-12-03,590.43,590.8,51.3,0.9719,-11.0,0,55.54502369668248,0.692,3,2,609.17,457.51,634.7833333333335,0,0,0,0,0,1
2025-12-04,542.96,555.69,42.23,0.9719,-3.0,0,52.29067930489733,0.692,4,3,590.43,717.33,580.8533333333336,0,0,0,0,0,1
2025-12-05,482.17,482.17,42.87,0.999,11.0,0,43.60189573459716,0.693,5,4,542.96,370.1,538.5200000000003,0,1,0,0,0,1
2025-12-06,381.98,408.65,30.52,0.999,9.0,1,56.17693522906792,0.693,6,5,482.17,452.83,469.0366666666669,0,1,0,0,0,1
2025-12-07,351.36,517.535,29.74,0.9689,6.0,1,58.54660347551342,0.693,7,6,381.98,702.61,405.17000000000024,0,1,0,0,0,1
2025-12-07,582.52,626.42,44.62,0.999,7.0,1,63.617693522906805,0.693,7,6,351.36,704.75,438.6200000000002,0,1,0,0,0,1
2025-12-08,483.62,483.62,39.93,0.9577,7.0,0,54.67614533965244,0.693,8,0,582.52,609.17,472.50000000000017,0,1,0,0,0,1
2025-12-09,547.76,547.76,43.18,0.9775,15.0,0,53.744075829383895,0.694,9,1,483.62,590.43,537.9666666666668,0,1,0,0,0,1
2025-12-10,687.59,810.26,56.869170807676994,0.999,-13.0,0,56.25592417061611,0.694,10,2,547.76,542.96,572.9900000000002,0,0,0,0,0,1
2025-12-11,447.77,504.71,34.22,0.9702,10.0,0,67.89889415481832,0.694,11,3,687.59,482.17,561.0400000000003,0,1,0,0,0,1
2025-12-12,509.73,598.59,40.85,0.9702,18.0,0,50.20537124802527,0.695,12,4,447.77,381.98,548.3633333333336,0,1,0,0,0,1
2025-12-13,511.92,550.12,39.86,0.999,11.0,1,62.57503949447077,0.695,13,5,509.73,351.36,489.8066666666669,0,1,0,0,0,1
2025-12-14,447.04,554.67,38.88,0.9556,2.0,1,61.95892575039494,0.695,14,6,511.92,582.52,489.56333333333356,0,1,0,0,0,1
2025-12-15,524.65,527.34,45.41,0.9568,0.0,0,58.72037914691943,0.695,15,0,447.04,483.62,494.53666666666686,0,0,0,0,0,1
2025-12-16,464.16,511.64,39.08,0.9898,0.0,0,51.67456556082149,0.696,16,1,524.65,547.76,478.61666666666684,0,0,0,0,0,1
2025-12-17,534.67,667.73,45.01,0.9401,13.0,0,69.92101105845182,0.696,17,2,464.16,687.59,507.8266666666669,0,1,0,0,0,1
2025-12-18,544.71,656.96,47.35,0.999,0.0,0,47.70932069510268,0.696,18,3,534.67,447.77,514.5133333333337,0,0,0,0,0,1
2025-12-19,601.38,648.3,52.85,0.967,10.0,0,58.23064770932069,0.696,19,4,544.71,509.73,560.2533333333336,0,1,0,0,0,1
2025-12-20,733.72,733.72,64.0,0.9834,-9.0,1,48.81516587677725,0.697,20,5,601.38,511.92,626.6033333333336,0,0,0,0,0,1
2025-12-21,564.61,564.73,46.5,0.9876,4.0,1,57.74091627172195,0.697,21,6,733.72,447.04,633.236666666667,0,1,0,0,0,1
2025-12-21,484.74,596.47,40.27,0.9638,12.0,1,57.66192733017377,0.697,21,6,564.61,524.65,594.3566666666669,0,1,0,0,0,1
2025-12-22,554.24,684.02,47.66,0.9532,10.0,0,56.87203791469194,0.697,22,0,484.74,464.16,534.5300000000003,0,1,0,0,0,1
2025-12-23,619.45,619.45,49.53,0.9743,10.0,0,44.67614533965244,0.698,23,1,554.24,534.67,552.8100000000003,0,1,0,0,0,1
2025-12-24,639.03,690.05,54.65,0.999,-19.0,0,66.99842022116906,0.698,24,2,619.45,544.71,604.2400000000002,0,0,0,0,0,1
2025-12-25,548.47,618.96,43.84,0.9515,4.0,0,55.10268562401264,0.698,25,3,639.03,601.38,602.316666666667,0,1,0,0,0,1
2025-12-26,524.13,524.13,46.11,0.9561,20.0,0,37.94628751974724,0.698,26,4,548.47,733.72,570.5433333333336,0,1,0,0,0,1
2025-12-27,649.18,797.05,53.25,0.999,31.0,1,59.36808846761453,0.699,27,5,524.13,564.61,573.9266666666668,0,1,0,0,0,1
2025-12-28,470.61,470.61,38.12,0.983,16.0,1,46.30331753554502,0.699,28,6,649.18,484.74,547.9733333333336,0,1,0,0,0,1
2025-12-29,664.86,664.86,54.28,0.9453,-13.0,0,65.05529225908373,0.699,29,0,470.61,554.24,594.8833333333337,0,0,0,0,0,1
2025-12-30,584.38,603.98,51.07,0.973,-5.0,0,43.617693522906784,0.699,30,1,664.86,619.45,573.2833333333336,0,0,0,0,0,1
2025-12-31,466.79,525.74,38.05,0.973,11.0,0,52.59083728278041,0.7,31,2,584.38,639.03,572.0100000000002,0,1,0,0,0,1
2024-01-01,615.45,726.01,50.81659744748253,0.9612,-2.0,0,59.09952606635072,0.5,1,0,,,,0,0,1,0,0,0
2024-01-02,759.54,789.13,60.86,0.9672,5.0,0,62.48025276461294,0.5,2,1,615.45,,,0,1,1,0,0,0
2024-01-03,721.8,721.8,56.85,0.9672,24.0,0,58.64139020537125,0.501,3,2,759.54,,698.93,0,1,1,0,0,0
2024-01-04,916.17,1061.31,72.86,0.9847,2.0,0,63.222748815165886,0.501,4,3,721.8,,799.17,0,1,1,0,0,0
2024-01-05,338.53,338.53,30.27,0.9978,5.0,0,56.65086887835702,0.501,5,4,916.17,,658.8333333333334,0,1,1,0,0,0
2024-01-06,712.85,762.56,56.58,0.995,-6.0,1,53.31753554502369,0.501,6,5,338.53,,655.85,0,0,1,0,0,0
2024-01-07,504.85,504.85,44.92,0.9592,0.0,1,47.17219589257503,0.502,7,6,712.85,,518.7433333333333,0,0,1,0,0,0
2024-01-08,565.79,644.57,49.72,0.9757,0.0,0,59.66824644549765,0.502,8,0,504.85,615.45,594.4966666666666,0,0,1,0,0,0
2024-01-09,772.57,899.92,65.29,0.9768,15.0,0,59.273301737756725,0.502,9,1,565.79,759.54,614.4033333333333,0,1,1,0,0,0
2024-01-10,646.43,646.43,50.84,0.9863,32.0,0,58.7045813586098,0.502,10,2,772.57,721.8,661.5966666666667,0,1,1,0,0,0
2024-01-11,569.83,671.65,48.69,0.9859,16.0,0,51.3744075829384,0.503,11,3,646.43,916.17,662.9433333333334,0,1,1,0,0,0
2024-01-14,570.09,570.09,47.92,0.9582,27.0,1,46.5560821484992,0.504,14,6,569.83,338.53,595.4499999999999,0,1,1,0,0,0
2024-01-15,838.2,936.95,69.69,0.9835,8.0,0,57.37756714060032,0.504,15,0,570.09,712.85,659.3733333333334,0,1,1,0,0,0
2024-01-16,589.36,702.13,48.32,0.9933,1.0,0,51.04265402843602,0.504,16,1,838.2,504.85,665.8833333333333,0,1,1,0,0,0
2024-01-17,571.65,656.48,45.87,0.9833,-6.0,0,48.13586097946286,0.504,17,2,589.36,565.79,666.4033333333333,0,0,1,0,0,0
2024-01-18,804.22,986.19,68.96,0.999,16.0,0,59.63665086887835,0.505,18,3,571.65,772.57,655.0766666666667,0,1,1,0,0,0
2024-01-19,707.56,741.69,55.3,0.999,16.0,0,60.94786729857819,0.505,19,4,804.22,646.43,694.4766666666666,0,1,1,0,0,0
2024-01-20,677.79,724.73,55.91,0.9501,7.0,1,56.39810426540284,0.505,20,5,707.56,569.83,729.8566666666666,0,1,1,0,0,0
2024-01-21,488.82,502.16,40.12,0.999,-7.0,1,50.94786729857819,0.505,21,6,677.79,570.09,624.7233333333334,0,0,1,0,0,0
2024-01-22,700.98,782.83,55.6,0.96,9.0,0,70.06319115323856,0.506,22,0,488.82,838.2,622.5300000000001,0,1,1,0,0,0
2024-01-23,780.58,891.65,62.88,0.999,-7.0,0,60.39494470774092,0.506,23,1,700.98,589.36,656.7933333333334,0,0,1,0,0,0
2024-01-24,599.65,606.51,46.77,0.9915,-2.0,0,49.41548183254344,0.506,24,2,780.58,571.65,693.7366666666667,0,0,1,0,0,0
2024-01-25,731.87,751.41,63.98,0.9671,9.0,0,52.3696682464455,0.507,25,3,599.65,804.22,704.0333333333333,0,1,1,0,0,0
2024-01-26,679.68,686.5,58.48,0.9696,-10.0,0,48.68878357030016,0.507,26,4,731.87,707.56,670.4,0,0,1,0,0,0
2024-01-27,456.94,483.1,34.94,0.999,9.0,1,57.045813586097935,0.507,27,5,679.68,677.79,622.83,0,1,1,0,0,0
2024-01-28,569.03,665.45,44.36,0.9641,-13.0,1,57.2827804107425,0.507,28,6,456.94,488.82,568.55,0,0,1,0,0,0
2024-01-29,751.47,842.39,59.49,0.999,-1.0,0,56.35071090047393,0.508,29,0,569.03,700.98,592.48,0,0,1,0,0,0
2024-01-30,669.74,814.64,53.55,0.9493,15.0,0,46.5560821484992,0.508,30,1,751.47,780.58,663.4133333333333,0,1,1,0,0,0
2024-01-31,816.86,816.86,73.64,0.9903,9.0,0,52.812006319115326,0.508,31,2,669.74,599.65,746.0233333333334,0,1,1,0,0,0
2024-02-01,756.94,760.36,64.5,0.9753,11.0,0,62.41706161137441,0.508,1,3,816.86,731.87,747.8466666666667,0,1,1,0,0,0
2024-02-02,537.32,537.32,43.77,0.9663,17.0,0,50.0,0.509,2,4,756.94,679.68,703.7066666666666,0,1,1,0,0,0
2024-02-03,855.63,1038.46,73.27,0.999,0.0,1,55.62401263823065,0.509,3,5,537.32,456.94,716.63,0,0,1,0,0,0
2024-02-04,619.98,679.86,51.72,0.94,6.0,1,63.80726698262243,0.509,4,6,855.63,569.03,670.9766666666666,0,1,1,0,0,0
2024-02-05,652.58,652.58,59.38,0.9845,-1.0,0,60.39494470774092,0.51,5,0,619.98,751.47,709.3966666666666,0,0,1,0,0,0
2024-02-06,799.47,853.17,66.1,0.9953,21.0,0,67.40916271721959,0.51,6,1,652.58,669.74,690.6766666666666,0,1,1,0,0,0
2024-02-07,673.82,698.97,57.41,0.9879,20.0,0,50.22116903633491,0.51,7,2,799.47,816.86,708.6233333333333,0,1,1,0,0,0
2024-02-08,720.39,771.79,61.81,0.9914,0.0,0,56.06635071090048,0.51,8,3,673.82,756.94,731.2266666666668,0,0,1,0,0,0
2024-02-09,748.17,846.17,61.95,0.9644,0.0,0,58.51500789889416,0.511,9,4,720.39,537.32,714.1266666666667,0,0,1,0,0,0
2024-02-10,558.46,558.46,46.09,0.9787,-6.0,1,57.06161137440758,0.511,10,5,748.17,855.63,675.6733333333333,0,0,1,0,0,0
2024-02-11,567.19,567.19,44.31,0.9795,13.0,1,57.47235387045814,0.511,11,6,558.46,619.98,624.6066666666667,0,1,1,0,0,0
2024-02-12,718.92,771.08,56.73,0.9913,-5.0,0,60.37914691943127,0.511,12,0,567.19,652.58,614.8566666666667,0,0,1,0,0,0
2024-02-13,633.37,756.45,48.36,0.9679,-3.0,0,61.26382306477093,0.512,13,1,718.92,799.47,639.8266666666667,0,0,1,0,0,0
2024-02-14,704.95,824.67,60.22,0.995,9.0,0,65.29225908372828,0.512,14,2,633.37,673.82,685.7466666666668,0,1,1,0,0,0
2024-02-15,843.87,994.06,66.79,0.9642,0.0,0,61.31121642969984,0.512,15,3,704.95,720.39,727.3966666666666,0,0,1,0,0,0
2024-02-16,809.33,809.33,72.33,0.9669,1.0,0,62.68562401263824,0.513,16,4,843.87,748.17,786.0500000000001,0,1,1,0,0,0
2024-02-17,640.2,756.3,52.79,0.9811,6.0,1,51.500789889415486,0.513,17,5,809.33,558.46,764.4666666666667,0,1,1,0,0,0
2024-02-18,624.73,624.73,49.94,0.9671,0.0,1,53.98104265402843,0.513,18,6,640.2,567.19,691.4200000000001,0,0,1,0,0,0
2024-02-19,790.49,862.55,67.56,0.9757,0.0,0,58.26224328593997,0.513,19,0,624.73,718.92,685.14,0,0,1,0,0,0
2024-02-20,565.62,830.26,49.7,0.9725,6.0,0,59.57345971563981,0.514,20,1,790.49,633.37,660.28,0,1,1,0,0,0
2024-02-21,638.97,797.97,51.36,0.9798,-7.0,0,53.75987361769352,0.514,21,2,565.62,704.95,665.0266666666668,0,0,1,0,0,0
2024-02-22,738.58,829.72,57.64,0.999,16.0,0,50.28436018957345,0.514,22,3,638.97,843.87,647.7233333333334,0,1,1,0,0,0
2024-02-23,703.23,703.23,62.75,0.9586,2.0,0,49.92101105845183,0.515,23,4,738.58,809.33,693.5933333333334,0,1,1,0,0,0
2024-02-24,557.79,576.74,47.71,0.94,7.0,1,56.82464454976302,0.515,24,5,703.23,640.2,666.5333333333333,0,1,1,0,0,0
2024-02-25,777.31,894.19,63.54,0.999,25.0,1,70.99526066350711,0.515,25,6,557.79,624.73,679.4433333333333,0,1,1,0,0,0
2024-02-26,801.02,916.32,62.54,0.9589,0.0,0,63.96524486571881,0.515,26,0,777.31,790.49,712.04,0,0,1,0,0,0
2024-02-27,771.61,882.04,61.49,0.9955,20.0,0,61.95892575039494,0.516,27,1,801.02,565.62,783.3133333333334,0,1,1,0,0,0
2024-02-28,704.79,704.79,56.92,0.9498,0.0,0,62.48025276461294,0.516,28,2,771.61,638.97,759.14,0,0,1,0,0,0
2024-02-29,741.05,852.37,59.59,0.999,-2.0,0,49.32069510268562,0.516,29,3,704.79,738.58,739.15,0,0,1,0,0,0
2024-03-01,709.07,792.73,61.45,0.9675,13.0,0,62.24328593996841,0.516,1,4,741.05,703.23,718.3033333333333,0,1,1,0,0,0
2024-03-03,680.8,903.04,72.5,0.9619,-5.0,1,54.32859399684044,0.517,3,6,709.07,557.79,710.3066666666667,0,0,1,0,0,0
2024-03-04,652.53,781.76,50.07,0.9756,-10.0,0,57.804107424960506,0.517,4,0,680.8,777.31,680.8000000000001,0,0,1,0,0,0
2024-03-05,823.05,987.73,71.08,0.9726,0.0,0,55.59241706161136,0.518,5,1,652.53,801.02,718.7933333333332,0,0,1,0,0,0
2024-03-06,842.71,1030.21,73.77,0.9698,-8.0,0,53.85466034755135,0.518,6,2,823.05,771.61,772.7633333333333,0,0,1,0,0,0
2024-03-07,629.08,700.25,51.36,0.9777,0.0,0,57.89889415481832,0.518,7,3,842.71,704.79,764.9466666666667,0,0,1,0,0,0
2024-03-08,483.68,672.74,42.45,0.9778,0.0,0,50.80568720379148,0.518,8,4,629.08,741.05,651.8233333333334,0,0,1,0,0,0
2024-03-09,531.22,645.23,45.29,0.9838,0.0,1,66.33491311216432,0.519,9,5,483.68,709.07,547.9933333333335,0,0,1,0,0,0
2024-03-10,557.76,649.67,48.89,0.9878,3.0,1,54.107424960505526,0.519,10,6,531.22,680.8,524.22,0,1,1,0,0,0
2024-03-11,720.92,739.63,59.67,0.9456,-5.0,0,53.93364928909952,0.519,11,0,557.76,652.53,603.3000000000001,0,0,1,0,0,0
2024-03-12,747.39,778.34,57.78,0.9737,-8.0,0,55.27646129541865,0.519,12,1,720.92,823.05,675.3566666666667,0,0,1,0,0,0
2024-03-13,585.03,729.1,44.68,0.9858,4.0,0,57.17219589257503,0.52,13,2,747.39,842.71,684.4466666666667,0,1,1,0,0,0
2024-03-14,526.85,700.745,44.03,0.9923,23.0,0,53.69668246445498,0.52,14,3,585.03,629.08,619.7566666666667,0,1,1,0,0,0
2024-03-15,672.39,672.39,55.14,0.9744,9.0,0,60.14218009478674,0.52,15,4,526.85,483.68,594.7566666666667,0,1,1,0,0,0
2024-03-16,520.54,525.42,42.44,0.9697,9.0,1,54.88151658767774,0.521,16,5,672.39,531.22,573.26,0,1,1,0,0,0
2024-03-17,630.52,722.07,52.4,0.9767,0.0,1,64.23380726698264,0.521,17,6,520.54,557.76,607.8166666666666,0,0,1,0,0,0
2024-03-18,696.7,696.7,63.36,0.9668,2.0,0,49.71563981042653,0.521,18,0,630.52,720.92,615.92,0,1,1,0,0,0
2024-03-19,570.04,582.34,43.86,0.999,10.0,0,43.28593996840442,0.521,19,1,696.7,747.39,632.42,0,1,1,0,0,0
2024-03-20,848.75,985.81,71.69,0.9752,-16.0,0,65.1342812006319,0.522,20,2,570.04,585.03,705.1633333333333,0,0,1,0,0,0
2024-03-21,706.27,706.27,60.55,0.9402,2.0,0,48.02527646129542,0.522,21,3,848.75,526.85,708.3533333333334,0,1,1,0,0,0
2024-03-22,464.32,501.38,37.69,0.9789,0.0,0,64.77093206951027,0.522,22,4,706.27,672.39,673.1133333333333,0,0,1,0,0,0
2024-03-23,783.23,783.23,64.36,0.9936,17.0,1,51.34281200631911,0.522,23,5,464.32,520.54,651.2733333333333,0,1,1,0,0,0
